focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W2000519466,1.0,
https://openalex.org/W2000834536,0.4444,0.75
https://openalex.org/W2000884187,0.75,
https://openalex.org/W2000933590,0.25,0.5
https://openalex.org/W2001284308,0.0,0.5
https://openalex.org/W2001545263,0.5625,0.5
https://openalex.org/W2001553846,1.0,
https://openalex.org/W2001775398,0.5714,0.5
https://openalex.org/W2001972245,0.6667,
https://openalex.org/W2002074742,1.0,
https://openalex.org/W2002176487,0.5,0.3
https://openalex.org/W2002239007,0.0,
https://openalex.org/W2002251570,0.1429,1.0
https://openalex.org/W2002263053,0.375,0.3333
https://openalex.org/W2002350911,0.0,0.0
https://openalex.org/W2002359418,0.2,0.5
https://openalex.org/W2002664825,1.0,
https://openalex.org/W2002786940,0.6,
https://openalex.org/W2002845815,1.0,0.0
https://openalex.org/W2002918149,0.0,
https://openalex.org/W2002963721,0.5,0.0
https://openalex.org/W2002980719,1.0,
https://openalex.org/W2003057048,0.0,
https://openalex.org/W2003127034,0.85,0.5455
https://openalex.org/W2003155136,0.5455,0.8571
https://openalex.org/W2003186313,0.4773,0.1429
https://openalex.org/W2003230726,0.75,0.0
https://openalex.org/W2003236176,1.0,
https://openalex.org/W2003332195,0.8571,1.0
https://openalex.org/W2003511863,0.1667,0.6667
https://openalex.org/W2003514509,0.625,0.6
https://openalex.org/W2003768997,0.5,0.5
https://openalex.org/W2003803700,0.3077,0.1429
https://openalex.org/W2003936177,0.8333,0.0
https://openalex.org/W2003996796,0.6667,0.7143
https://openalex.org/W2004087985,0.3333,0.125
https://openalex.org/W2004104142,0.0,
https://openalex.org/W2004107588,1.0,
https://openalex.org/W2004121286,0.75,1.0
https://openalex.org/W2004173870,1.0,
https://openalex.org/W2004247325,0.5714,0.5
https://openalex.org/W2004316450,0.6,1.0
https://openalex.org/W2004397145,0.3333,
https://openalex.org/W2004445980,0.6667,
https://openalex.org/W2004526656,0.25,0.0
https://openalex.org/W2004548917,1.0,
https://openalex.org/W2004551459,1.0,1.0
https://openalex.org/W2004586471,0.5,0.3333
https://openalex.org/W2004717161,0.1667,
https://openalex.org/W2004853547,0.0,0.0
https://openalex.org/W2004901346,0.8333,0.0
https://openalex.org/W2004930408,0.7647,1.0
https://openalex.org/W2004933213,0.5789,0.5909
https://openalex.org/W2005285574,0.8333,1.0
https://openalex.org/W2005315179,0.7857,0.8333
https://openalex.org/W2005341497,0.25,0.3333
https://openalex.org/W2005437259,0.0,
https://openalex.org/W2005505915,0.0,0.0
https://openalex.org/W2005551135,0.0,0.0
https://openalex.org/W2005748698,0.2222,
https://openalex.org/W2005764301,0.0,1.0
https://openalex.org/W2005897792,1.0,
https://openalex.org/W2005945508,0.5714,
https://openalex.org/W2005949412,0.8182,0.6667
https://openalex.org/W2006054936,0.8571,
https://openalex.org/W2006169220,0.6,1.0
https://openalex.org/W2006179823,0.0,0.0
https://openalex.org/W2006368889,0.625,1.0
