focal_id,delay_years_to_top5
https://openalex.org/W1970985060,0
https://openalex.org/W1971000486,0
https://openalex.org/W1971060988,0
https://openalex.org/W1971079755,1
https://openalex.org/W1971093387,0
https://openalex.org/W1971101428,0
https://openalex.org/W1971105912,3
https://openalex.org/W1971109323,0
https://openalex.org/W1971125734,0
https://openalex.org/W1971125874,0
https://openalex.org/W1971129381,0
https://openalex.org/W1971165144,6
https://openalex.org/W1971225612,1
https://openalex.org/W1971249043,4
https://openalex.org/W1971255610,5
https://openalex.org/W1971290298,10
https://openalex.org/W1971308762,0
https://openalex.org/W1971327552,0
https://openalex.org/W1971349164,0
https://openalex.org/W1971353140,0
https://openalex.org/W1971387291,0
https://openalex.org/W1971418748,3
https://openalex.org/W1971438579,0
https://openalex.org/W1971441729,0
https://openalex.org/W1971442898,0
https://openalex.org/W1971444265,0
https://openalex.org/W1971483289,1
https://openalex.org/W1971488570,0
https://openalex.org/W1971503055,0
https://openalex.org/W1971523266,0
https://openalex.org/W1971534482,0
https://openalex.org/W1971580511,0
https://openalex.org/W1971595723,9
https://openalex.org/W1971605755,0
https://openalex.org/W1971630451,0
https://openalex.org/W1971631886,0
https://openalex.org/W1971715666,3
https://openalex.org/W1971716174,7
https://openalex.org/W1971752910,4
https://openalex.org/W1971792166,5
https://openalex.org/W1971807616,0
https://openalex.org/W1971816808,9
https://openalex.org/W1971827935,0
https://openalex.org/W1971836047,0
https://openalex.org/W1971837341,2
https://openalex.org/W1971842590,0
https://openalex.org/W1971842635,1
https://openalex.org/W1971858756,1
https://openalex.org/W1971859237,0
https://openalex.org/W1971862384,2
https://openalex.org/W1971897411,0
https://openalex.org/W1971909673,0
https://openalex.org/W1971943225,0
https://openalex.org/W1971952711,0
https://openalex.org/W1971953196,4
https://openalex.org/W1971982915,0
https://openalex.org/W1972002213,1
https://openalex.org/W1972011884,1
https://openalex.org/W1972023104,0
https://openalex.org/W1972081879,0
https://openalex.org/W1972126498,0
https://openalex.org/W1972147426,10
https://openalex.org/W1972162596,1
https://openalex.org/W1972172013,8
https://openalex.org/W1972179821,0
https://openalex.org/W1972208125,1
https://openalex.org/W1972227203,0
https://openalex.org/W1972257716,0
https://openalex.org/W1972274570,0
https://openalex.org/W1972287108,0
https://openalex.org/W1972291951,4
https://openalex.org/W1972320612,1
https://openalex.org/W1972332562,0
https://openalex.org/W1972341053,0
https://openalex.org/W1972353025,0
https://openalex.org/W1972362419,2
https://openalex.org/W1972370052,2
https://openalex.org/W1972416506,0
https://openalex.org/W1972418633,11
https://openalex.org/W1972426402,4
https://openalex.org/W1972477262,0
https://openalex.org/W1972494379,2
https://openalex.org/W1972503451,1
https://openalex.org/W1972532334,0
https://openalex.org/W1972564677,1
https://openalex.org/W1972584357,4
https://openalex.org/W1972612640,2
https://openalex.org/W1972628541,2
https://openalex.org/W1972632641,0
https://openalex.org/W1972659350,0
https://openalex.org/W1972690758,2
https://openalex.org/W1972706757,5
https://openalex.org/W1972715072,0
https://openalex.org/W1972716312,0
https://openalex.org/W1972736845,5
https://openalex.org/W1972758711,0
https://openalex.org/W1972761277,0
https://openalex.org/W1972766610,7
https://openalex.org/W1972773573,3
https://openalex.org/W1972782754,1
https://openalex.org/W1972816480,1
https://openalex.org/W1972824757,8
https://openalex.org/W1972924628,0
https://openalex.org/W1972994134,0
https://openalex.org/W1973012575,0
https://openalex.org/W1973021083,0
https://openalex.org/W1973085270,12
https://openalex.org/W1973100279,0
https://openalex.org/W1973130520,1
https://openalex.org/W1973145872,0
https://openalex.org/W1973147832,1
https://openalex.org/W1973149877,4
https://openalex.org/W1973170189,4
https://openalex.org/W1973186112,6
https://openalex.org/W1973217557,5
https://openalex.org/W1973249221,0
https://openalex.org/W1973272602,1
https://openalex.org/W1973273431,0
https://openalex.org/W1973301715,1
https://openalex.org/W1973308318,2
https://openalex.org/W1973334713,1
https://openalex.org/W1973355953,7
https://openalex.org/W1973364117,0
https://openalex.org/W1973368436,0
https://openalex.org/W1973400841,4
https://openalex.org/W1973451592,0
https://openalex.org/W1973471052,2
https://openalex.org/W1973526314,0
https://openalex.org/W1973530791,0
https://openalex.org/W1973540788,1
https://openalex.org/W1973549063,4
https://openalex.org/W1973574723,1
https://openalex.org/W1973575109,0
https://openalex.org/W1973585720,0
https://openalex.org/W1973587456,4
https://openalex.org/W1973609419,0
https://openalex.org/W1973621120,9
https://openalex.org/W1973625665,0
https://openalex.org/W1973667087,8
https://openalex.org/W1973703452,3
https://openalex.org/W1973727014,1
https://openalex.org/W1973728700,2
https://openalex.org/W1973770730,0
https://openalex.org/W1973796593,0
https://openalex.org/W1973821162,2
https://openalex.org/W1973824067,0
https://openalex.org/W1973840168,0
https://openalex.org/W1973870392,0
https://openalex.org/W1973952900,7
https://openalex.org/W1973968829,0
https://openalex.org/W1973977277,2
https://openalex.org/W1973981862,2
https://openalex.org/W1973984610,0
https://openalex.org/W1973992861,1
https://openalex.org/W1974015612,4
https://openalex.org/W1974036580,0
https://openalex.org/W1974051732,0
https://openalex.org/W1974057737,0
https://openalex.org/W1974218220,6
https://openalex.org/W1974254860,2
https://openalex.org/W1974276939,4
https://openalex.org/W1974313395,0
https://openalex.org/W1974316857,3
https://openalex.org/W1974319338,0
https://openalex.org/W1974321494,0
https://openalex.org/W1974323691,0
https://openalex.org/W1974336335,0
https://openalex.org/W1974350994,0
https://openalex.org/W1974367481,1
https://openalex.org/W1974371148,0
https://openalex.org/W1974421316,11
https://openalex.org/W1974440190,0
https://openalex.org/W1974461383,0
https://openalex.org/W1974462830,8
https://openalex.org/W1974483979,0
https://openalex.org/W1974516170,0
https://openalex.org/W1974522274,0
https://openalex.org/W1974526194,0
https://openalex.org/W1974540896,3
https://openalex.org/W1974575432,2
https://openalex.org/W1974684490,0
https://openalex.org/W1974701479,0
https://openalex.org/W1974721853,8
https://openalex.org/W1974724727,0
https://openalex.org/W1974735496,0
https://openalex.org/W1974749693,11
https://openalex.org/W1974760155,0
https://openalex.org/W1974787314,6
https://openalex.org/W1974788729,2
https://openalex.org/W1974819891,0
https://openalex.org/W1974829601,0
https://openalex.org/W1974838924,0
https://openalex.org/W1974842162,0
https://openalex.org/W1974852036,3
https://openalex.org/W1974892609,9
https://openalex.org/W1974906035,7
https://openalex.org/W1974912807,0
https://openalex.org/W1974919480,1
https://openalex.org/W1974949857,2
https://openalex.org/W1974967019,0
https://openalex.org/W1974970547,5
https://openalex.org/W1974973413,4
https://openalex.org/W1974991624,3
https://openalex.org/W1975011977,1
https://openalex.org/W1975016526,1
https://openalex.org/W1975037952,0
https://openalex.org/W1975074800,0
https://openalex.org/W1975124485,0
https://openalex.org/W1975140429,4
https://openalex.org/W1975153581,12
https://openalex.org/W1975168108,0
https://openalex.org/W1975177997,1
https://openalex.org/W1975192646,0
https://openalex.org/W1975203882,3
https://openalex.org/W1975207172,0
https://openalex.org/W1975210769,1
https://openalex.org/W1975239148,0
https://openalex.org/W1975259723,3
https://openalex.org/W1975284500,1
https://openalex.org/W1975289674,0
https://openalex.org/W1975302407,0
https://openalex.org/W1975323444,0
https://openalex.org/W1975326927,0
https://openalex.org/W1975365302,0
https://openalex.org/W1975385282,3
https://openalex.org/W1975437340,0
https://openalex.org/W1975439129,2
https://openalex.org/W1975441729,4
https://openalex.org/W1975458642,1
https://openalex.org/W1975502309,3
https://openalex.org/W1975517314,0
https://openalex.org/W1975550999,4
https://openalex.org/W1975559552,0
https://openalex.org/W1975573488,6
https://openalex.org/W1975588655,0
https://openalex.org/W1975596561,3
https://openalex.org/W1975603152,0
https://openalex.org/W1975603636,0
https://openalex.org/W1975606580,0
https://openalex.org/W1975668651,0
https://openalex.org/W1975679027,0
https://openalex.org/W1975684227,0
https://openalex.org/W1975699977,2
https://openalex.org/W1975702971,0
https://openalex.org/W1975704564,0
https://openalex.org/W1975707380,0
https://openalex.org/W1975734864,0
https://openalex.org/W1975736355,9
https://openalex.org/W1975742293,10
https://openalex.org/W1975745513,2
https://openalex.org/W1975779337,0
https://openalex.org/W1975792350,9
https://openalex.org/W1975793472,0
https://openalex.org/W1975867981,3
https://openalex.org/W1975899884,4
https://openalex.org/W1975980236,1
https://openalex.org/W1975988718,12
https://openalex.org/W1976007883,0
https://openalex.org/W1976040629,0
https://openalex.org/W1976068894,0
https://openalex.org/W1976101875,1
https://openalex.org/W1976116594,0
https://openalex.org/W1976152090,0
https://openalex.org/W1976163349,0
https://openalex.org/W1976182127,2
https://openalex.org/W1976198562,1
https://openalex.org/W1976201796,0
https://openalex.org/W1976255400,0
https://openalex.org/W1976276170,5
https://openalex.org/W1976291217,0
https://openalex.org/W1976301277,4
https://openalex.org/W1976311743,0
https://openalex.org/W1976320478,0
https://openalex.org/W1976361453,0
https://openalex.org/W1976414290,2
https://openalex.org/W1976415096,0
https://openalex.org/W1976423683,0
https://openalex.org/W1976432462,0
https://openalex.org/W1976436957,3
https://openalex.org/W1976479452,1
https://openalex.org/W1976481531,0
https://openalex.org/W1976481674,0
https://openalex.org/W1976495182,3
https://openalex.org/W1976567291,0
https://openalex.org/W1976579374,0
https://openalex.org/W1976579391,2
https://openalex.org/W1976635566,0
https://openalex.org/W1976660667,8
https://openalex.org/W1976674100,5
https://openalex.org/W1976774076,0
https://openalex.org/W1976792951,0
https://openalex.org/W1976798160,0
https://openalex.org/W1976822956,1
https://openalex.org/W1976851010,0
https://openalex.org/W1976877091,0
https://openalex.org/W1976903386,0
https://openalex.org/W1976916174,4
https://openalex.org/W1976943059,1
https://openalex.org/W1977001896,12
https://openalex.org/W1977018108,0
https://openalex.org/W1977039652,0
https://openalex.org/W1977118002,1
https://openalex.org/W1977126050,0
https://openalex.org/W1977143850,0
https://openalex.org/W1977176886,8
https://openalex.org/W1977180107,3
https://openalex.org/W1977194182,0
https://openalex.org/W1977202825,0
https://openalex.org/W1977209314,0
https://openalex.org/W1977247126,0
https://openalex.org/W1977281293,4
https://openalex.org/W1977311623,4
https://openalex.org/W1977344710,0
https://openalex.org/W1977404976,1
https://openalex.org/W1977409929,1
https://openalex.org/W1977418782,3
https://openalex.org/W1977422853,9
https://openalex.org/W1977441581,1
https://openalex.org/W1977444832,0
https://openalex.org/W1977455932,6
https://openalex.org/W1977492106,0
https://openalex.org/W1977517064,0
https://openalex.org/W1977525553,0
https://openalex.org/W1977580072,0
https://openalex.org/W1977583664,5
https://openalex.org/W1977608084,0
https://openalex.org/W1977680756,11
https://openalex.org/W1977736474,0
https://openalex.org/W1977737520,0
https://openalex.org/W1977739121,6
https://openalex.org/W1977776896,0
https://openalex.org/W1977786794,2
https://openalex.org/W1977797071,0
https://openalex.org/W1977817196,7
https://openalex.org/W1977819974,0
https://openalex.org/W1977848209,11
https://openalex.org/W1977867342,0
https://openalex.org/W1977905797,8
