focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15
https://openalex.org/W147985330,-0.0012,0,1604,2,-0.0015,0,3356,5,-0.001,0,4932,5,-0.0008,0,6539,5,-0.0007,0,8125,6,-0.0007,1,9565,8,-0.0006,2,10761,8,-0.0006,2,11778,9,-0.0006,2,12643,9,-0.0005,2,13423,9,-0.0005,2,14241,9,-0.0005,2,14903,9,-0.0003,4,15224,9,-0.0003,4,15557,9,-0.0003,4,15782,9
https://openalex.org/W1479907236,-0.0071,0,280,2,-0.0078,0,511,4,-0.0053,0,755,4,-0.0039,0,1025,4,-0.003,0,1343,4,-0.0024,0,1658,4,-0.0016,1,1909,4,-0.0014,1,2190,4,-0.0012,1,2429,4,-0.0019,1,2685,6,-0.0017,1,2943,6,-0.0016,1,3174,6,-0.0015,1,3361,6,-0.0014,1,3530,6,-0.0014,1,3688,6
https://openalex.org/W1480209882,0.0,0,440,0,0.001,1,958,0,0.0,1,1613,1,0.0,1,2267,1,-0.0003,2,2981,3,0.0,3,3685,3,-0.0002,3,4395,4,-0.0006,3,5073,6,-0.0003,5,5830,7,-0.0003,5,6698,7,0.0001,8,7570,7,0.0001,9,8466,8,0.0001,10,9234,9,-0.0001,11,10079,12,-0.0003,11,10710,14
https://openalex.org/W1480303214,-0.0,0,203608,4,-0.0,0,426356,6,-0.0,0,665919,6,-0.0,2,924137,8,-0.0,2,1207338,10,-0.0,2,1482445,18,-0.0,2,1729874,21,-0.0,2,1957564,22,-0.0,3,2160997,23,-0.0,3,2371185,24,-0.0,3,2598482,32,-0.0,3,2799594,35,-0.0,3,2804994,36,-0.0,3,2809243,40,-0.0,3,2811428,41
https://openalex.org/W1480572279,0.0,0,7188,0,-0.0001,1,15549,2,-0.0001,2,24249,4,-0.0002,2,33288,7,-0.0002,2,42601,11,-0.0002,2,51510,12,-0.0002,2,59723,14,-0.0002,2,67858,15,-0.0002,3,76102,21,-0.0002,3,84229,24,-0.0003,3,92845,27,-0.0003,4,101611,33,-0.0003,5,109502,37,-0.0003,6,117798,44,-0.0003,7,125455,45
https://openalex.org/W1480618731,-0.0001,0,7123,1,-0.0003,2,15396,6,-0.0002,4,24374,8,-0.0003,5,34158,14,-0.0002,6,44294,16,-0.0003,7,54258,21,-0.0003,10,62807,28,-0.0002,16,70769,32,-0.0002,22,78510,36,-0.0002,24,85897,38,-0.0002,30,93150,49,-0.0001,39,99504,52,-0.0001,41,102427,55,-0.0001,44,105164,56,-0.0001,46,107504,57
https://openalex.org/W1480629010,0.0,0,131,0,0.0,1,231,1,0.0056,3,352,1,0.0063,4,475,1,0.005,4,595,1,0.0043,4,700,1,0.0038,4,794,1,0.0033,4,892,1,0.003,4,986,1,0.0019,4,1070,2,0.0033,6,1187,2,0.0031,6,1299,2,0.0028,6,1432,2,0.0026,6,1511,2,0.0025,6,1603,2
https://openalex.org/W1480965314,-0.0016,0,621,1,-0.0015,0,1299,2,0.0,3,2011,3,0.0004,4,2791,3,0.0011,7,3641,3,0.0009,8,4458,4,0.0011,10,5275,4,0.0008,10,6084,5,0.0006,10,6961,6,0.0002,10,8040,8,0.0003,11,9437,8,0.0003,12,10949,9,0.0002,12,12592,9,0.0004,14,14123,9,0.0003,14,15426,9
https://openalex.org/W1481111992,0.005,1,200,0,0.0048,2,418,0,0.0029,2,676,0,0.0031,3,973,0,0.0016,3,1252,1,0.0013,3,1534,1,0.0011,3,1761,1,0.001,3,1972,1,0.0009,3,2156,1,0.0009,3,2336,1,0.0004,3,2526,2,0.0004,3,2688,2,0.0,3,2813,3,0.0,3,2909,3,0.0,3,2973,3
https://openalex.org/W1481233433,0.0,0,202003,0,0.0,1,422955,0,0.0,1,660654,1,0.0,1,916841,1,-0.0,1,1197930,3,-0.0,1,1471002,3,-0.0,2,1716655,3,0.0,3,1942676,3,0.0,3,2144296,3,0.0,3,2352600,3,0.0,3,2577774,3,0.0,3,2776886,3,0.0,3,2780468,3,0.0,3,2782838,3,0.0,3,2783405,3
https://openalex.org/W1481371508,-0.0141,0,140,2,-0.01,0,297,3,-0.0086,0,459,4,-0.006,1,660,5,-0.0057,1,866,6,-0.0037,2,1084,6,-0.003,2,1327,6,-0.0032,2,1549,7,-0.0027,2,1814,7,-0.0029,2,2041,8,-0.0026,2,2326,8,-0.0023,2,2572,8,-0.0018,3,2827,8,-0.0016,3,3046,8,-0.0015,3,3234,8
