focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W2037209474,0.0,
https://openalex.org/W2037608203,0.5,
https://openalex.org/W2037733907,0.5,
https://openalex.org/W2038378001,0.6667,0.5
https://openalex.org/W2038422543,0.375,0.25
https://openalex.org/W2038587224,0.4286,
https://openalex.org/W2038865537,1.0,
https://openalex.org/W2038994294,0.0,0.6667
https://openalex.org/W2039100959,0.0,
https://openalex.org/W2039553570,0.0,1.0
https://openalex.org/W2039804357,0.25,0.0
https://openalex.org/W2040911984,0.5,1.0
https://openalex.org/W2041079180,0.0,
https://openalex.org/W2041085891,0.8,0.0
https://openalex.org/W2041209090,0.75,
https://openalex.org/W2041332719,0.0,
https://openalex.org/W2041421100,0.5385,0.75
https://openalex.org/W2041437397,0.3333,0.5
https://openalex.org/W2041496889,0.3333,
https://openalex.org/W2041630794,0.0,
https://openalex.org/W2041689331,0.6,0.0
https://openalex.org/W2041746355,1.0,0.25
https://openalex.org/W2042203539,0.0,
https://openalex.org/W2042287389,0.0,
https://openalex.org/W2042317687,0.3333,0.0
https://openalex.org/W2042562911,0.0,
https://openalex.org/W2042707628,0.1111,0.0
https://openalex.org/W2043464501,0.2903,0.2826
https://openalex.org/W2044207688,0.1429,0.0
https://openalex.org/W2044364898,0.5,0.0
https://openalex.org/W2045141856,0.3333,
https://openalex.org/W2045261197,0.5,1.0
https://openalex.org/W2045425449,0.375,0.8
https://openalex.org/W2045561547,0.0,
https://openalex.org/W2045588223,0.5,
https://openalex.org/W2045613759,0.5,1.0
https://openalex.org/W2045677893,0.3,0.0
https://openalex.org/W2045699725,0.4242,0.7143
https://openalex.org/W2045801590,0.5,0.0
https://openalex.org/W2046057625,0.25,
https://openalex.org/W2046300706,0.0,
https://openalex.org/W2046939791,0.0,
https://openalex.org/W2046971103,0.0,
https://openalex.org/W2047080254,0.0,0.0
https://openalex.org/W2047108274,0.0,
https://openalex.org/W2047289499,0.75,1.0
https://openalex.org/W2047589479,0.0,1.0
https://openalex.org/W2047750208,0.6923,0.7273
https://openalex.org/W2048351464,0.4598,0.5714
https://openalex.org/W2048446649,0.2,
https://openalex.org/W2048633411,0.0,0.0
https://openalex.org/W2048738772,0.6,0.0
https://openalex.org/W2049052856,0.2308,0.25
https://openalex.org/W2049258545,0.25,0.0
https://openalex.org/W2049574944,0.0,
https://openalex.org/W2049588579,0.2609,0.0
https://openalex.org/W2049683610,0.3333,
https://openalex.org/W2050138446,0.0,
https://openalex.org/W2050848347,0.0,0.3333
https://openalex.org/W2050858537,0.0,
https://openalex.org/W2051037141,0.0,0.0
https://openalex.org/W2051081520,0.4444,0.6667
https://openalex.org/W2051146348,0.5,
https://openalex.org/W2051470515,0.5556,0.0
https://openalex.org/W2051490691,1.0,
https://openalex.org/W2051790626,0.0,
https://openalex.org/W2051867569,0.2,0.0
https://openalex.org/W2052065931,0.1667,0.0
https://openalex.org/W2052920978,0.8,1.0
https://openalex.org/W2053124551,0.3333,1.0
https://openalex.org/W2054032391,0.4,1.0
https://openalex.org/W2054121534,0.0,0.0
https://openalex.org/W2054698318,1.0,
https://openalex.org/W2054721539,0.0,
https://openalex.org/W2054757917,0.6,
https://openalex.org/W2054899984,1.0,0.0
https://openalex.org/W2055284258,0.6667,0.0
https://openalex.org/W2055297051,0.25,0.0
https://openalex.org/W2055796899,0.4,
https://openalex.org/W2056572675,0.0,
https://openalex.org/W2057231701,0.4,0.3333
https://openalex.org/W2057248458,0.0526,0.4545
https://openalex.org/W2057563835,1.0,
https://openalex.org/W2057638386,0.0,
https://openalex.org/W2058043446,0.1765,1.0
https://openalex.org/W2058153810,1.0,
https://openalex.org/W2058485435,0.0,
https://openalex.org/W2059084421,1.0,
https://openalex.org/W2059504136,1.0,
https://openalex.org/W2059971857,0.0,
https://openalex.org/W2060812677,0.6667,0.0
https://openalex.org/W2060855982,0.3224,0.2729
https://openalex.org/W2061198793,0.25,
https://openalex.org/W2061437468,1.0,
https://openalex.org/W2061502069,0.1429,0.0
https://openalex.org/W2061594292,0.8,0.5
https://openalex.org/W2061614483,0.125,0.5
https://openalex.org/W2062010719,0.0,
https://openalex.org/W2062230171,0.75,0.0
https://openalex.org/W2062351967,0.0588,0.7143
https://openalex.org/W2063433543,0.6667,
https://openalex.org/W2063525710,0.5833,0.5
https://openalex.org/W2063534576,0.0,
https://openalex.org/W2063986048,0.3333,0.6667
https://openalex.org/W2064117607,0.6667,1.0
https://openalex.org/W2064328136,0.6279,0.5185
https://openalex.org/W2064342062,0.5,1.0
https://openalex.org/W2064879411,0.0,0.0
https://openalex.org/W2064918693,0.0,
https://openalex.org/W2065937486,0.0,
https://openalex.org/W2066122221,0.0,
https://openalex.org/W2066481855,0.2,0.25
https://openalex.org/W2066737780,0.1818,0.25
https://openalex.org/W2067481159,0.0,
