focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15,DI_y3_top5,DI_y4_top5,DI_y5_top5,DI_y6_top5,DI_y7_top5,DI_y8_top5,DI_y9_top5,DI_y10_top5,DI_y11_top5,DI_y12_top5,DI_y13_top5,DI_y14_top5,DI_y15_top5,years_in_top5,first_year_top5,last_year_top5
https://openalex.org/W3125172345,0.1111,3,24,0,0.0597,9,53,5,0.0619,14,92,7,0.1384,31,119,9,0.1396,43,167,12,0.1509,55,218,12,0.1497,68,271,15,0.1484,76,320,15,0.1646,97,379,16,0.1831,121,430,17,0.1994,143,466,18,0.2032,159,511,19,0.209,172,541,19,0.2067,179,576,19,0.2109,193,613,19,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W3125251721,0.0,0,752,0,0.0086,14,1492,1,0.0063,17,2353,2,0.0042,18,3304,4,0.0026,18,4285,7,0.002,19,5360,8,0.0017,20,6533,9,0.0017,22,7742,9,0.0013,23,8933,11,0.0014,26,10173,12,0.0013,30,11497,15,0.0015,35,12727,16,0.0015,38,14015,17,0.0014,39,15338,17,0.0013,39,16690,17,True,False,False,False,False,False,False,False,False,False,False,False,False,1,DI_y3_top5,DI_y3_top5
https://openalex.org/W3125303055,0.0,0,67,0,-0.0066,0,150,1,-0.0047,0,211,1,-0.0038,0,264,1,-0.003,1,327,2,-0.0026,2,382,3,0.0066,8,443,5,0.0094,10,515,5,0.0133,14,580,6,0.012,14,649,6,0.0136,16,716,6,0.0124,16,785,6,0.0105,16,837,7,0.0097,16,901,7,0.0094,16,939,7,False,False,False,False,False,True,True,True,True,True,True,True,True,8,DI_y8_top5,DI_y15_top5
https://openalex.org/W3125408074,0.0714,1,13,0,0.0435,1,22,0,0.0556,2,34,0,0.0682,3,41,0,0.0741,4,50,0,0.0833,5,55,0,0.0758,5,61,0,0.0676,5,69,0,0.0625,5,75,0,0.069,6,81,0,0.0778,7,83,0,0.0737,7,88,0,0.068,7,96,0,0.0741,8,100,0,0.0727,8,102,0,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W3125535125,-0.0116,2,166,4,-0.0101,3,288,6,0.0,7,462,7,0.0062,12,630,8,0.0182,26,844,10,0.0234,35,1024,10,0.024,42,1196,12,0.0226,48,1440,14,0.0241,56,1633,15,0.0217,59,1856,17,0.0221,65,2048,18,0.0208,68,2267,19,0.0205,73,2495,20,0.02,76,2703,20,0.0191,77,2883,20,False,True,True,True,True,True,True,True,True,True,True,True,True,12,DI_y4_top5,DI_y15_top5
https://openalex.org/W3125580572,0.0123,7,314,3,0.0055,11,711,7,0.0058,20,1170,13,0.0,23,1655,23,-0.0062,26,2191,40,-0.0076,29,2800,51,-0.0067,36,3483,60,-0.0073,42,4145,73,-0.0067,50,4787,83,-0.0063,57,5443,92,-0.0066,64,6069,105,-0.0056,72,6644,110,-0.0057,75,7150,117,-0.0062,79,7642,128,-0.0065,82,8116,136,True,False,False,False,False,False,False,False,False,False,False,False,False,1,DI_y3_top5,DI_y3_top5
https://openalex.org/W3125632391,0.0,0,139,0,0.0,0,311,0,0.0063,3,474,0,0.0042,5,705,2,0.0103,13,955,3,0.0103,16,1238,3,0.0115,21,1546,3,0.0106,23,1860,3,0.0097,25,2234,3,0.0091,27,2614,3,0.0104,35,3028,3,0.0097,37,3457,3,0.01,42,3866,3,0.0093,44,4344,3,0.009,47,4864,3,True,False,True,True,True,True,True,True,True,True,True,True,False,11,DI_y3_top5,DI_y14_top5
https://openalex.org/W3125693251,0.0111,1,89,0,0.0056,1,176,0,0.0037,3,263,2,0.0027,4,358,3,0.0022,5,443,4,0.0018,7,539,6,0.0046,9,633,6,0.0095,13,719,6,0.0109,15,807,6,0.0108,16,907,6,0.0117,18,999,6,0.0124,20,1102,6,0.013,22,1199,6,0.0128,23,1295,6,0.012,23,1386,6,False,False,False,False,False,True,True,True,True,True,True,True,True,8,DI_y8_top5,DI_y15_top5
https://openalex.org/W3125727578,0.0035,1,288,0,0.0,1,601,1,0.0011,3,909,2,0.0032,6,1252,2,0.005,11,1594,3,0.0059,16,2029,4,0.0072,22,2479,4,0.0071,26,2936,5,0.0065,29,3486,6,0.0061,33,4061,8,0.0063,38,4563,9,0.0063,43,5016,11,0.0065,50,5433,14,0.0061,51,5879,15,0.0058,53,6329,16,False,False,False,False,True,False,False,False,False,False,False,False,False,1,DI_y7_top5,DI_y7_top5
https://openalex.org/W3125790520,0.0,0,94,0,0.006,1,167,0,0.0078,2,254,0,0.0059,2,338,0,0.0068,3,439,0,0.0073,4,541,0,0.0091,6,653,0,0.0102,8,775,0,0.0099,9,904,0,0.0104,11,1043,0,0.0101,12,1180,0,0.0097,13,1328,0,0.0088,13,1459,0,0.0079,13,1632,0,0.0072,13,1787,0,True,False,True,True,True,True,True,True,True,True,True,False,False,10,DI_y3_top5,DI_y13_top5
