new_word,new_word_reuse,new_phrase,new_phrase_reuse,new_word_comb,new_word_comb_reuse,new_phrase_comb,new_phrase_comb_reuse,semantic_distance,n_words,n_phrases,has_abstract,focal_id
0,0,0,0,0,0,0,0,0.0624232292175293,4,2,0,https://openalex.org/W2002938888
0,0,2,10,0,0,2,10,0.1285767555236816,15,11,1,https://openalex.org/W2025471232
1,16,1,2,41,142,5,15,0.081056535243988,33,15,1,https://openalex.org/W2043946939
0,0,0,0,5,25,5,71,0.174322247505188,20,10,1,https://openalex.org/W2077189129
0,0,2,4,53,143,12,24,0.0937138199806213,41,20,1,https://openalex.org/W2329233378
0,0,0,0,4,8,1,2,0.1121346950531006,12,7,1,https://openalex.org/W1966501256
2,4,3,7,24,184,10,38,0.114680528640747,45,28,1,https://openalex.org/W1968163593
0,0,0,0,0,0,1,2,0.1066564917564392,14,8,1,https://openalex.org/W1975211742
0,0,0,0,0,0,9,27,0.1862061619758606,23,16,1,https://openalex.org/W1976012227
0,0,0,0,5,43,11,63,0.147865355014801,26,16,1,https://openalex.org/W2022476845
0,0,0,0,15,41,19,94,0.0920451283454895,34,19,1,https://openalex.org/W2027092545
0,0,0,0,4,11,19,59,0.1391633749008178,49,23,1,https://openalex.org/W2070372598
0,0,3,13,19,68,20,53,0.1190782189369201,44,20,1,https://openalex.org/W2088419963
0,0,1,3,7,20,1,2,0.1299200654029846,18,8,1,https://openalex.org/W2098617099
0,0,0,0,0,0,2,4,0.1539534330368042,10,6,1,https://openalex.org/W2100819289
0,0,0,0,15,88,18,74,0.1480295658111572,53,25,1,https://openalex.org/W2107450371
0,0,0,0,6,12,4,13,0.1660547256469726,32,13,1,https://openalex.org/W2139431468
0,0,0,0,23,74,7,17,0.0927835702896118,36,17,1,https://openalex.org/W2153994309
0,0,0,0,3,9,3,8,0.0192633867263793,37,20,1,https://openalex.org/W4382133101
1,27,2,21,19,65,26,70,0.1048669219017028,36,22,1,https://openalex.org/W1590523095
1,3,1,3,12,33,4,8,0.1154179573059082,15,8,1,https://openalex.org/W1982867547
0,0,0,0,20,60,15,57,0.1123280525207519,32,20,1,https://openalex.org/W1988591296
0,0,0,0,16,43,3,6,0.1284940242767334,20,9,1,https://openalex.org/W1989215855
0,0,0,0,14,34,11,37,0.1016798019409179,36,17,1,https://openalex.org/W1995234710
1,2,1,2,23,125,29,222,0.0789272189140319,21,18,1,https://openalex.org/W1997278159
1,3,1,2,3,7,11,32,0.1465697288513183,35,19,1,https://openalex.org/W1997890271
1,2,1,2,42,160,23,90,0.0674641132354736,41,22,1,https://openalex.org/W2014458538
0,0,0,0,0,0,1,2,0.0741042494773864,10,7,0,https://openalex.org/W2038220798
0,0,0,0,6,26,2,8,0.0902621746063232,18,12,1,https://openalex.org/W2068171922
