focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15,DI_y3_top5,DI_y4_top5,DI_y5_top5,DI_y6_top5,DI_y7_top5,DI_y8_top5,DI_y9_top5,DI_y10_top5,DI_y11_top5,DI_y12_top5,DI_y13_top5,DI_y14_top5,DI_y15_top5,years_in_top5,first_year_top5,last_year_top5
https://openalex.org/W1991264779,-0.1034,0,26,3,-0.04,0,72,3,-0.0153,1,127,3,-0.0126,1,155,3,-0.0105,1,186,3,-0.0092,1,214,3,-0.0042,2,231,3,0.0039,4,252,3,0.0144,7,268,3,0.0169,8,285,3,0.0223,10,301,3,0.027,13,316,4,0.0262,13,326,4,0.0271,14,351,4,0.026,14,367,4,False,False,False,False,False,False,False,True,True,True,True,True,True,6,DI_y10_top5,DI_y15_top5
https://openalex.org/W1991272828,-0.0909,2,6,3,-0.0833,2,18,4,-0.1351,3,26,8,-0.0323,7,46,9,0.0,10,68,10,0.0093,11,86,10,0.0217,14,113,11,0.0311,17,132,12,0.0265,20,154,15,0.0286,21,174,15,0.0333,23,202,15,0.0404,27,229,16,0.0462,30,257,16,0.0544,34,281,16,0.0549,36,312,16,False,False,False,False,True,True,True,True,True,True,True,True,True,9,DI_y7_top5,DI_y15_top5
https://openalex.org/W1991294594,0.0,0,26,0,-0.0408,0,47,2,-0.0395,1,71,4,-0.0208,2,90,4,-0.0088,4,104,5,0.0,6,125,6,0.0366,13,144,7,0.0781,22,163,7,0.1126,32,183,7,0.1299,40,207,7,0.1377,46,222,8,0.1639,58,239,8,0.1515,60,260,10,0.1576,66,272,11,0.1554,71,304,11,False,False,False,False,True,True,True,True,True,True,True,True,True,9,DI_y7_top5,DI_y15_top5
https://openalex.org/W1991313604,0.0,0,6,0,0.0,0,13,0,0.04,1,24,0,0.0303,1,32,0,0.0444,2,43,0,0.0339,2,57,0,0.0303,2,64,0,0.0225,2,87,0,0.01,2,97,1,0.0093,2,105,1,0.0079,3,122,2,0.007,3,137,2,0.0063,3,154,2,0.0112,5,171,3,0.0099,5,194,3,True,True,True,True,True,True,False,False,False,False,False,False,False,6,DI_y3_top5,DI_y8_top5
https://openalex.org/W1991330853,0.0233,1,42,0,0.0,2,83,2,0.0141,5,134,3,0.0,6,186,6,0.0042,8,221,7,0.0035,11,264,10,0.0062,12,302,10,0.0106,14,352,10,0.0164,17,400,10,0.0148,18,443,11,0.0172,21,491,12,0.0208,24,540,12,0.0208,25,587,12,0.0188,26,652,13,0.0174,27,704,14,True,False,False,False,False,False,True,False,False,True,True,False,False,4,DI_y3_top5,DI_y13_top5
https://openalex.org/W1991364434,0.0,0,10,0,-0.0164,0,60,1,0.0,1,67,1,0.0125,2,77,1,0.0114,2,85,1,0.0101,2,96,1,0.0097,2,100,1,0.0139,3,140,1,0.0135,3,144,1,0.0118,3,165,1,0.0169,4,173,1,0.0156,4,187,1,0.0148,4,198,1,0.0188,5,207,1,0.0224,6,216,1,False,False,False,False,False,False,False,False,False,False,False,False,True,1,DI_y15_top5,DI_y15_top5
https://openalex.org/W1991396064,0.0,0,14,0,0.0,0,23,0,0.0625,2,30,0,0.0682,3,41,0,0.069,4,54,0,0.0769,5,60,0,0.0667,6,68,1,0.0698,7,78,1,0.06,8,90,2,0.0556,8,98,2,0.0635,10,114,2,0.0641,12,142,2,0.0591,13,171,2,0.0526,13,194,2,0.0601,16,215,2,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1991410572,0.0,0,14,0,0.0,0,28,0,0.0328,3,57,1,0.0108,3,88,2,-0.0153,3,123,5,-0.025,3,150,7,-0.0341,3,192,10,-0.0329,3,229,11,-0.0307,3,278,12,-0.0292,3,327,13,-0.0224,4,385,13,-0.0197,5,437,14,-0.0202,5,475,15,-0.0207,5,511,16,-0.0205,5,564,17,True,False,False,False,False,False,False,False,False,False,False,False,False,1,DI_y3_top5,DI_y3_top5
https://openalex.org/W1991439402,0.0,1,23,1,0.0179,3,51,2,0.0253,4,73,2,0.0179,4,106,2,0.0149,4,128,2,0.0113,4,171,2,0.0102,4,190,2,0.0095,4,205,2,0.0086,4,227,2,0.008,4,244,2,0.0077,4,254,2,0.0071,4,275,2,0.0066,4,298,2,0.0062,4,319,2,0.0059,4,333,2,True,True,True,False,False,False,False,False,False,False,False,False,False,3,DI_y3_top5,DI_y5_top5
https://openalex.org/W1991443010,0.0,0,123,0,-0.009,1,219,3,0.0125,8,308,4,0.0291,17,390,5,0.0329,22,458,6,0.0367,29,535,8,0.044,46,620,16,0.0534,60,689,19,0.0539,76,767,29,0.0485,90,858,42,0.0456,101,922,52,0.0424,109,986,60,0.0463,126,1060,68,0.0503,135,1129,68,0.0519,143,1194,70,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1991528716,0.0,0,37,0,0.0,2,88,2,0.0127,5,150,3,0.0175,7,218,3,0.017,9,281,4,0.0218,12,351,4,0.0275,18,449,5,0.0258,21,554,6,0.0259,25,662,7,0.0246,26,738,7,0.0245,28,821,7,0.0244,30,906,7,0.0221,31,1003,8,0.0232,34,1078,8,0.0214,36,1168,10,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1991572912,0.0,0,4,0,0.0,0,10,0,0.0,0,20,0,-0.04,0,24,1,-0.0667,0,28,2,-0.0278,1,33,2,-0.0256,1,36,2,-0.0233,1,40,2,-0.0213,1,44,2,0.0,2,44,2,0.0364,4,49,2,0.0476,5,56,2,0.0411,5,66,2,0.05,6,72,2,0.0465,6,78,2,False,False,False,False,False,False,False,False,True,True,True,True,True,5,DI_y11_top5,DI_y15_top5
https://openalex.org/W1991593631,-0.0222,0,44,1,0.0143,2,67,1,0.0,2,97,2,-0.0065,6,142,7,0.0201,12,179,8,0.0253,15,213,9,0.0331,21,239,12,0.0452,29,266,15,0.0571,34,284,15,0.0559,38,302,18,0.0636,44,330,19,0.0803,52,340,19,0.0829,55,360,19,0.0891,59,371,19,0.0964,66,380,21,False,False,True,True,True,True,True,True,True,True,True,True,True,11,DI_y5_top5,DI_y15_top5
https://openalex.org/W1991735605,0.0,1,2,1,0.1,2,7,1,0.0769,3,8,2,0.1667,5,11,2,0.1667,6,16,2,0.1786,7,19,2,0.1515,7,24,2,0.1429,8,32,2,0.12,8,40,2,0.1094,9,53,2,0.0854,9,71,2,0.0792,10,89,2,0.0917,12,95,2,0.0732,12,108,3,0.0588,13,118,5,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1991758437,0.0,0,51,0,0.0168,2,117,0,0.0391,7,172,0,0.038,9,228,0,0.0278,9,278,1,0.0235,9,331,1,0.0201,9,389,1,0.0175,10,444,2,0.0157,10,496,2,0.0144,10,542,2,0.0149,11,592,2,0.0154,12,635,2,0.0148,12,663,2,0.0185,15,686,2,0.0201,17,728,2,True,True,True,True,True,True,False,False,False,False,False,False,True,7,DI_y3_top5,DI_y15_top5
https://openalex.org/W1991769549,0.1111,1,8,0,0.1053,2,17,0,0.129,4,27,0,0.1143,4,31,0,0.098,5,46,0,0.0702,5,51,1,0.0794,6,56,1,0.0896,7,59,1,0.0811,8,64,2,0.0769,8,68,2,0.0952,10,72,2,0.0787,10,76,3,0.0761,10,79,3,0.0722,10,84,3,0.07,10,87,3,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1991771908,0.0189,1,52,0,0.0092,1,108,0,0.0,2,146,2,0.005,6,188,5,0.0081,7,234,5,0.0163,12,287,7,0.0229,16,325,8,0.02,17,375,9,0.0227,21,408,11,0.0201,22,464,12,0.018,26,513,16,0.0194,30,570,18,0.024,34,616,18,0.0242,38,644,21,0.0256,40,682,21,False,False,False,True,True,True,True,True,True,True,True,True,True,10,DI_y6_top5,DI_y15_top5
https://openalex.org/W1991774714,0.0,1,22,1,0.069,5,52,1,0.075,8,70,2,0.0882,13,85,4,0.1349,21,101,4,0.1389,24,116,4,0.1534,29,130,4,0.1568,34,146,5,0.1558,36,158,5,0.162,40,171,5,0.163,42,180,5,0.1639,44,189,5,0.1608,47,202,6,0.1573,48,213,6,0.147,48,224,7,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1991784163,0.1429,1,6,0,0.0,3,17,3,0.0476,6,32,4,0.0755,9,39,5,0.0847,11,42,6,0.0746,12,48,7,0.0833,13,52,7,0.1071,17,59,8,0.1124,18,63,8,0.1031,19,69,9,0.12,21,70,9,0.1359,23,71,9,0.1415,24,73,9,0.1545,26,75,9,0.1638,28,79,9,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1991872921,0.0,0,46,0,0.0123,1,80,0,0.009,1,110,0,0.0139,2,142,0,0.0112,2,177,0,0.0095,2,208,0,0.0083,2,240,0,0.0074,2,267,0,0.0102,3,290,0,0.0093,4,317,1,0.0115,6,341,2,0.0134,7,364,2,0.0125,7,392,2,0.0118,7,415,2,0.0136,8,430,2,False,True,False,False,False,False,False,False,False,False,False,False,False,1,DI_y4_top5,DI_y4_top5
https://openalex.org/W1991896879,0.0,0,90,0,0.0112,2,176,0,0.0194,5,253,0,0.016,5,307,0,0.014,5,353,0,0.012,5,410,0,0.0108,5,458,0,0.0101,5,490,0,0.0092,5,537,0,0.009,5,552,0,0.0085,5,580,0,0.0081,5,610,0,0.0078,5,634,0,0.0075,5,660,0,0.0072,5,691,0,True,True,True,False,False,False,False,False,False,False,False,False,False,3,DI_y3_top5,DI_y5_top5
